ts,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30
1758701940.0,4.566,-0.38999999999998636,2.1749999999999545,12.180000000003929,-301.45500000005995,2707.6140000005253,-16031.925000000745,71253.0,-251675.77500021458,729664.6500015259,-1772655.8850013614,3660029.099998474,-6486991.874996185,9940067.549987793,-13233463.425048828,15356634.480078101,-15560226.225097656,13772382.75,-12887490.52382809,32831007.29687479,-138898104.3435431,431603794.0468577,-927249643.1230162,1423995276.6003425,-1598504646.3748581,1320804177.9657493,-797122027.4849567,342661746.6999972,-99598908.91498916,17578570.289999366,-1425158.7609999154
1758703740.0,4.485,-0.12000000000000455,3.9149999999997362,-24.360000000000582,-137.02500000003783,-1567.5659999994095,77784.52500000177,-979219.7999999933,7275185.775000114,-37971176.09999993,149834489.80499884,-464878322.9999944,1162036477.8749616,-2382861735.450036,4072852858.7250443,-5871663484.56084,7067687427.675108,-6444996087.600586,2201512055.9262075,7126131284.994074,-20446834508.098454,32851805994.14897,-38139637588.64501,33795517766.396355,-23142334310.549587,12175574979.204226,-4824140051.115135,1386796493.4599886,-270892338.0449867,31727101.230000842,-1639351.6680000387
1758705540.0,4.44,0.0,-0.43500000000062755,8.120000000006257,-82.21500000001106,570.0240000000922,-2968.8749999995343,85503.59999999404,-1562730.9749998115,15451721.999999687,-99779494.81499946,465970868.99998486,-1667848857.6749866,4743927178.200029,-10981884147.974873,21030523126.560177,-33687162663.749954,45439761326.401665,-51700200831.82539,49301903032.20006,-38547003119.63005,23291196078.150795,-8938505119.050367,-433476786.6010603,3954961892.699379,-3571579710.9725447,1957940496.2250595,-728254639.8400434,180937297.34998497,-27297300.23999908,1899354.3450000444
1758707340.0,4.447,0.0,-1.3050000000000637,24.360000000000582,-767.3400000000256,12540.52800000005,-119348.77499999804,761389.1999999713,-3523460.8499999493,12361377.599998571,-33620371.78499526,70305335.0999834,-101110580.02490705,27065726.099928916,416199695.84996915,-1677595978.8004174,4081723641.9007683,-7071579622.801409,8600280841.428596,-5875493878.803369,-2243461270.047464,13157713568.991014,-21507082116.971535,23147990611.199783,-18361082253.149242,11016911990.448332,-4975229625.974896,1645812808.7800205,-377324015.98501337,53650748.33999952,-3567007.307999936
1758709140.0,4.355,0.0,9.134999999999991,-170.5200000000077,1726.5149999999994,-5842.746000000276,-65315.25,1054544.3999999259,-7919007.524999779,40489234.499999315,-157405833.5850061,495469611.00000215,-1329141388.5750299,3176630021.2499976,-6953239782.450698,13947236693.280981,-25090501231.126446,39338236488.60345,-52385400160.27755,57939517080.90589,-51930705276.45256,36266221648.802444,-17988672341.254265,4201479968.4015107,2348371812.150034,-3387661182.3602295,2166251930.3251343,-901689646.7600964,250935767.35501274,-42923855.280001305,3434497.4920000886
1758710940.0,4.306,-0.6000000000000227,8.700000000000273,-81.20000000000073,548.1000000000058,-2850.119999999297,11875.499999995809,-40715.999999953434,117058.5000000447,-286143.0000001043,600900.3000037968,-1311055.2000092566,5535566.400014102,-34011797.40009862,162000859.9500538,-515610636.48137796,986256581.8505856,-485266912.19970965,-3555131027.171401,13756137431.401844,-29220249293.236015,43499115488.398254,-48334923734.173706,40859821126.79964,-26237848455.001118,12572357570.135544,-4325587797.8250265,989497069.4000332,-125101330.27499956,3141670.8000016487,778073.6449999444
1758712740.0,4.302,0.0,-22.620000000000346,422.24000000000524,-4275.179999999993,29641.248000000138,-154381.5,635169.599999994,-2130464.7000000477,5951774.400000095,-14061067.020000458,28406196.0,-49474124.70001221,74730146.40002441,-98305728.30004883,112925554.5600586,-113429686.5,99640195.20019531,-80698178.92539066,99312431.40078142,-281431655.50531375,814076835.0000135,-1722849444.2246406,2629256058.0002446,-2937760596.2249317,2416950782.0640807,-1452423371.8050318,621604119.7800108,-179821000.349998,31567734.66000028,-2543063.099000041
1758714540.0,4.2,0.0,0.0,0.0,0.0,-1.1641532182693481e-10,-1.862645149230957e-09,2.9802322387695312e-08,-2.384185791015625e-07,9.5367431640625e-07,-3.814697265625e-06,327763.8000152707,-5708552.850060821,47424900.600124955,-249545310.300254,931635825.1200172,-2620225758.1503744,5754341032.650229,-10097738045.85002,14390961284.7014,-16892749593.72199,16598025165.151367,-13941842937.74988,10248650825.399595,-6679416539.250275,3805131226.805586,-1810623959.5498037,672893011.6998589,-179204864.60998234,30027132.839996483,-2362606.7709998447
1758716340.0,4.165,0.0,8.264999999999873,-154.27999999999156,1562.0850000000064,-10830.456000000006,56408.6249999986,-240224.39999997616,801850.7249999493,-1030114.7999998108,-10726070.355001852,101060505.0000079,-507109778.1750502,1806457577.400106,-4954986805.275206,10872807446.881104,-19514995871.625977,29066194634.403328,-36296449405.12598,38316571511.402954,-34459679279.02334,26612729715.004883,-17783375143.954395,10327654116.002247,-5192810572.951172,2221535154.384163,-781206244.8751221,213899549.08003423,-42013936.03501192,5151072.120000906,-286680.02200008463
1758718140.0,4.181,0.0,0.0,0.0,1.4551915228366852e-11,-1.1641532182693481e-10,-4.656612873077393e-10,32572.80000001751,-655527.5999998376,6409603.200000815,-40380500.16000073,183547728.00001535,-639357919.200011,1770529622.3998892,-3992724964.8003125,7453086600.959736,-11645447814.001465,15344590060.801273,-17127042441.59718,16225619155.198833,-13042390786.425505,8867829098.700243,-5060409690.375561,2375359225.200573,-865023295.5013739,196068305.15970752,13533493.36488104,-36736252.28001326,17252086.950006433,-4111696.590000881,423335.88100002
1758719940.0,4.267,0.0,1.7399999999997817,16.240000000012515,-712.5300000001444,8977.878000002238,-65315.25000000931,256510.80000010133,222411.14999959618,-11016505.499997564,87250723.5599921,-439640510.399977,1657210190.999964,-4987039673.700015,12418660176.97479,-26124737600.880405,46885579224.07373,-71902855861.1997,93845841070.80077,-103444494999.29848,95320844634.01663,-72512542051.95387,44858748665.25223,-22190120245.79724,8660783742.974817,-2698504731.4676847,734303272.5000559,-205094793.54001182,56689722.43498966,-11370825.419997964,1084485.5219999484
1758721740.0,4.244,-0.20999999999999375,3.0449999999998454,-28.42000000000553,82.2149999999674,-427.5179999991087,19000.799999996554,-250403.39999997616,1720759.9499995708,-7167882.149999142,16584848.279994205,1802700.9000167847,-192533918.85003662,929216676.1500244,-2826435111.300293,6422796033.119931,-11501915633.775389,16503506129.249998,-18793853380.57417,16140455194.500372,-8604862250.986002,-826481134.0510236,7939118175.300415,-10208407131.000793,8299196737.650372,-4844155298.346091,2069392164.2099628,-633834561.2200627,131694071.52000621,-16545847.500001194,940432.4810000753
1758723540.0,4.316,0.0,4.547473508864641e-13,-7.275957614183426e-12,1.4551915228366852e-11,-2.3283064365386963e-10,1.3969838619232178e-09,-1.30385160446167e-08,4.842877388000488e-08,386293.0499997884,-7300938.644997343,66317542.19998464,-384375891.89993936,1592686245.149767,-5011556225.849434,12419639356.318995,-24816524911.42406,40616074088.09849,-55048267078.346275,62305931797.197586,-59352965692.01524,48014366185.5,-33348327830.995483,20108288771.997623,-10577948431.049774,4803217884.7378235,-1822325757.5247812,546619439.7999275,-119547343.7999993,16726314.150000643,-1113816.6300000236
1758725340.0,4.329,0.0,-4.547473508864641e-13,7.275957614183426e-12,-2000.5649999999878,41326.73999999999,-427518.0,2868442.199999936,-13877285.174999982,51877725.89999847,-159899569.83000132,435925853.9999925,-1116022082.1749866,2729566501.1998158,-6197041872.449726,12528686972.879314,-21902399927.09951,32627852573.399704,-41200182796.49835,44085542155.19715,-40089454099.69588,31163805515.699768,-20892858608.69886,12198955368.599257,-6231486336.07533,2756762324.3154974,-1023057151.200049,301411834.0800006,-64982067.840001434,8987284.079999413,-592563.0900000301
1758727140.0,4.23,0.0,0.0,-7.275957614183426e-12,-7.275957614183426e-11,-3.4924596548080444e-10,-6.984919309616089e-09,1.4901161193847656e-08,2.421438694000244e-07,-1.0654330253601074e-06,5.692243576049805e-06,-1.379847526550293e-05,7.921457290649414e-05,-0.00020688772201538086,0.0003415346145629883,-0.0009998083114624023,0.0016633272171020508,-0.002260148525238037,0.0007391571998596191,-0.0034417808055877686,-0.0013211071491241455,-0.0011732503771781921,0.001122359186410904,-0.001390010118484497,0.0011473898775875568,-142.5063970850315,685.125323541346,-1319.5000698638505,1272.375002510593,-614.2500015831168,118.75500015163728
1758728940.0,4.229,0.27000000000001023,-3.915000000000191,142.10000000000218,-2384.234999999957,23513.48999999906,-159725.474999988,812284.1999999415,-3248373.3749998063,10544369.549999334,-28392539.174999982,64405586.69998905,-123425832.07493156,185747527.350042,-105867707.40004802,-695702077.199438,3713949696.8262687,-11364610965.752136,25483931347.8737,-44580957138.89551,62518658697.491394,-71299152660.45074,66585245234.62403,-50956808923.797806,31774045641.974396,-15929948703.941103,6274483575.254837,-1869993999.2999365,396128731.90498096,-53083518.749996915,3378204.0459999386
1758730740.0,4.148,0.0,0.0,0.0,493.28999999994994,-10260.432000001194,107473.27500000689,-730852.2000000123,3523460.8500000983,-12032313.1500002,24246327.104997993,14913252.900007516,-368201658.8249678,1806098297.8501182,-5864314792.050108,14510933760.960625,-28733630085.225098,46598318115.299805,-62670742011.14646,70368593513.40082,-66146143583.5207,52027750674.89577,-34121060254.125957,18527935912.200462,-8234737711.200687,2940169113.882133,-816424657.0198851,165590546.94000325,-21250800.089992367,1027948.3800007531,70087.83799997727
1758732540.0,4.231,0.0,0.0,0.0,-5.820766091346741e-11,9.313225746154785e-10,1.3969838619232178e-09,-1.30385160446167e-08,4.842877388000488e-08,7.37607479095459e-07,5.662441253662109e-07,-1.5467405319213867e-05,6.347894668579102e-05,2514956.8497459292,-39700390.27432668,296429580.7186098,-1389513659.624022,4577221466.998044,-11237891737.796398,21276459313.196754,-31689318580.9178,37521502375.495834,-35426760027.74888,26573065318.798473,-15660636304.949768,7106089621.1754265,-2399987174.7598596,569701197.5199907,-85404659.24998485,6280409.729997552,-51705.11499990098
1758734340.0,4.282,0.0,0.0,-3.637978807091713e-12,-1.4551915228366852e-11,1.1641532182693481e-09,-8.381903171539307e-09,34608.600000089034,-696498.0750003308,6810203.400001153,-42904281.42000425,195019461.00003216,-679317789.1500688,1881187723.8002114,-4242270275.100528,7918904513.520828,-12371979498.300978,16286381521.200594,-18091528393.5801,16837554169.801918,-12804854897.834005,7414594644.602709,-2505795221.4766545,-596100562.1998299,1661187691.80103,-1400187002.7603395,753339196.5750446,-279087972.8000337,69523327.3349858,-10555562.61000044,740893.6820000606
1758736140.0,4.294,0.0,0.0,0.0,-1.4551915228366852e-11,0.0,0.0,-3.725290298461914e-09,-1.862645149230957e-08,-42921.4500002563,811215.4049956799,-7374685.499983013,42814146.374987245,-177005058.2999422,548534330.0995998,-1302987167.9997406,2374752282.7504883,-3232318351.498535,2973118116.148926,-1008529212.5966797,-2154407845.59375,4990906206.0,-6087393175.501953,5236834917.600586,-3387766636.7998047,1671651099.84541,-623649418.875,170990452.5,-32585934.825004578,3862309.5,-214667.27999997133
1758737940.0,4.3,0.0,0.0,0.0,0.0,1.1641532182693481e-10,1.862645149230957e-09,-2.9802322387695312e-08,2.384185791015625e-07,-9.5367431640625e-07,3.814697265625e-06,-1.52587890625e-05,-864932.2499389648,13892142.599877894,-105867707.39975476,508164995.5199915,-1720350245.249511,4359258539.999992,-8563521220.799784,13328187163.199646,-16652990374.01913,16821202398.000748,-13762801962.000277,9095416948.799194,-4816980686.699908,2015725281.5696597,-651513452.6250317,156879313.49998516,-26503825.724981815,2809456.6499992097,-141833.0549999525
1758739740.0,4.315,0.0,-4.547473508864641e-13,0.0,0.0,-1.1641532182693481e-10,0.0,-5.960464477539063e-08,234117.00000024214,-4578288.000001065,43264821.60000226,-262265667.30002144,1143872900.6250494,-3821536813.500149,10172752384.275229,-22155590499.120113,40181448483.90088,-61302672018.00147,78900849709.49858,-85234648426.2027,76141819623.8724,-54585726023.40163,29473135453.1243,-9938246292.003296,-115253508.82362802,2644051763.807618,-1868637055.9497976,750976344.579954,-189358867.7699939,27948864.65999701,-1841006.7829998373
1758741540.0,4.41,-0.3300000000000125,2.6100000000001273,-4.060000000004948,-109.61999999993714,2280.095999998972,-29094.975000000093,252439.19999997504,-1591995.6000000015,7768782.44999928,-30766095.359993264,101879914.49998209,-285860108.6249376,680954507.099894,-1374680546.7744777,2354683953.5995984,-3456260716.724122,4452311943.450203,-5235088936.353557,5854899386.6988,-6310474680.514228,6364678748.999268,-5713174709.776343,4363627366.801014,-2743581326.850667,1383290208.846653,-544828500.7203386,162122170.14005134,-34588902.765029006,4780994.220002521,-326969.71100010123
1758743340.0,4.371,0.0,-4.547473508864641e-13,0.0,-1260.630000000121,26221.104000000167,-273136.50000000186,1872936.0000000894,-9423209.250000358,36969675.60000153,-118257179.04000294,321208524.00002277,-770654634.7500622,1686218688.0001047,-3410452574.1003222,6323831055.3607235,-10534273154.325489,15471056462.399513,-19867839755.40053,22466241907.200623,-22883485224.595135,21602880842.40013,-19104040846.800503,15439539772.800415,-10851958967.849407,6291570357.072719,-2866975171.2000427,976930354.4000404,-232876179.90000418,34568387.2800012,-2403889.3440000964
1758745140.0,4.298,0.0,4.547473508864641e-13,-3.637978807091713e-12,0.0,-1.1641532182693481e-10,30282.524999998976,-622954.7999999989,6180688.799999904,-39587884.04999941,185227517.4749965,-679181220.8999909,2038904792.92495,-5141649640.049688,11021875383.599705,-20123240752.078545,31161316221.675232,-40617990245.69913,44132130137.54617,-39499798829.39176,28744306210.615826,-16862292532.79536,8150730678.670434,-3676838021.998376,1945414721.2505462,-1187668517.4900486,637768474.8750727,-251569922.09987786,66141204.07498678,-10302114.149998896,716321.459999999
1758746940.0,4.283,0.0,4.547473508864641e-13,-7.275957614183426e-12,-4.3655745685100555e-11,1.1641532182693481e-09,-2.7939677238464355e-09,6.146728992462158e-08,-3.0174851417541504e-07,7.897615432739258e-07,-6.794929504394531e-06,2.2798776626586914e-05,-4584140.925031602,76167264.59998232,-601177338.4499758,2992527195.8398204,-10520603422.873825,27724884314.397156,-56733328087.80004,92138337345.60007,-120355703157.68297,127360532441.99492,-109414275597.89633,76114278676.7994,-42549996065.848465,18852921333.791595,-6474217490.999677,1662515108.799918,-300588669.22498834,34143946.19999727,-1833656.3699997934
1758748740.0,4.23,0.0,0.0,-7.275957614183426e-12,-7.275957614183426e-11,6127.757999999565,-127661.62500000512,1313091.0000000075,-8808652.124999769,43064521.49999947,-162964161.3599931,496562156.999992,-1253892282.8249998,2674117690.6497498,-4833995139.674438,7241351186.159131,-8337081957.748047,5561168394.597656,3152505064.8007812,-16860825399.601685,30569300511.750877,-37870811442.75,35653063372.873924,-26312786253.002247,15321933388.125584,-6987419459.748251,2445559168.500122,-632596273.3999877,112990218.6149908,-12197744.009999795,571534.5810000186
1758750540.0,4.276,0.0,0.0,0.0,2.9103830456733704e-11,0.0,8.847564458847046e-09,-4.284083843231201e-08,2.8312206268310547e-07,-9.685754776000977e-08,4.187226295471191e-06,-1.5467405319213867e-05,2.9146671295166016e-05,-0.00013202428817749023,0.0003077983856201172,-0.0010533332824707031,7.152557373046875e-07,-8.046627044677734e-06,0.0019736886024475098,0.00042894482612609863,0.0027429014444351196,0.0012339577078819275,0.0011903494596481323,-0.0010977517813444138,-0.0001964033581316471,0.00016187550500035286,9.328147280029953e-05,-1.484196400269866e-05,1.713668689262704e-05,-5.291983313782112e-07,-2.0093107622187745e-08
1758752340.0,4.276,0.0,0.0,0.0,2.9103830456733704e-11,0.0,8.847564458847046e-09,-4.284083843231201e-08,2.8312206268310547e-07,-9.685754776000977e-08,4.187226295471191e-06,-1.5467405319213867e-05,2.9146671295166016e-05,-0.00013202428817749023,0.0003077983856201172,-0.0010533332824707031,7.152557373046875e-07,-8.046627044677734e-06,0.0019736886024475098,0.00042894482612609863,0.0027429014444351196,0.0012339577078819275,-40970.473809648305,313513.1989022326,-1051575.5251962482,2019025.0081615746,-2426712.7499066,1869467.5999849443,-901350.4499827331,248648.8199994623,-30045.421000020004
1758754140.0,4.283,0.0,4.547473508864641e-13,-7.275957614183426e-12,-4.3655745685100555e-11,-5985.251999998931,124692.74999999953,-1282553.9999999534,8603799.749999806,-42063021.0000001,158998219.37999916,-481812785.9999845,1198796098.499968,-2489807281.500132,4367042930.249942,-6521450775.840214,8337081957.749024,-9154442933.998055,8645862771.000021,-7020700595.997618,4891088081.878866,-2911361953.4992537,1471249757.2472842,-625458833.9991447,220830860.24882323,-63599287.75236818,14560276.499967396,-2549274.0000148416,320636.76001713634,-25795.140000290576,995.9179999934552
1758755940.0,4.237,0.0,0.0,89.31999999999243,-1808.729999999996,18810.792000000365,-130630.49999999953,671813.9999999832,-2704051.3500001878,8813204.400000192,-23795651.879999146,54408790.799992055,-110365355.099967,221316202.8001327,-500399424.674821,1261725907.680213,-3093576565.2733603,6673976920.796576,-12204194047.495333,18738584209.793983,-24102651843.26225,25901607131.3916,-23132667653.542114,17022826220.393492,-10193071788.896515,4879249253.422865,-1820291073.2993155,509460817.5998223,-100550307.41996378,12471792.479993751,-730964.2269997646
1758757740.0,4.256,0.0,-3.480000000000018,64.96000000000276,-657.7200000000303,3705.1560000004247,-5937.750000000931,-85503.5999999959,901350.4499997571,-5093345.399999574,20550790.25999844,-65279623.49998462,177916563.82501245,-462752060.3999393,1232602593.2997603,-3247385281.2001176,7780840225.8742075,-16050694136.39922,27972600910.801876,-41130095970.60133,51176545354.93311,-53921030141.551704,47890312139.47293,-35474175336.59847,21548475953.550278,-10482822588.420544,3953059163.5501204,-1102554090.8199096,211277768.26499087,-24335284.529997904,1223377.498999989
1758759540.0,4.186,-0.7799999999999869,11.309999999999945,-105.56000000000131,712.5299999999261,-3705.155999999959,12469.27499999106,8143.200000047684,-462381.0750002861,3634016.1000008583,-18147189.060002133,67410088.2000122,-197550525.9000244,471135249.9000244,-932013924.0749512,1533181567.679834,-1961606463.0751934,1175323167.900383,3207687742.3496714,-14377249832.400911,33191449150.860847,-54351231834.90094,67477828002.97541,-64859036720.40042,48457667205.6755,-27947347865.892525,12222784673.820213,-3923292995.4400897,872055137.4900126,-119911579.62000258,7677783.869000154
1758761340.0,3.987,0.0,-2.1749999999999545,40.59999999999309,-411.0750000000262,7410.312000000151,-151412.6250000014,1905508.800000012,-15609750.974999905,91107931.19999933,-402362840.8799956,1397366333.9999998,-3912261553.1999497,8970491804.400019,-16999329016.799988,26717751879.840206,-34748748191.2489,37025913304.798836,-31558869498.974506,20298084370.19684,-8096801047.332289,-549680703.0026989,4104135392.177521,-3935307261.600434,2377393752.825881,-1016706206.8797178,303509004.7502737,-55877130.400024176,3284959.049993753,915482.3999992294,-162148.22200000723
1758763140.0,3.947,0.0,1.740000000000009,-32.48000000000138,328.8599999999569,-2280.0959999996703,11875.499999999534,-81431.9999999702,819409.5000001192,-6867432.0,41462120.70000115,-185732819.99998474,643163621.0999451,-1776278095.2000122,4000286943.8999023,-7461773182.080274,11650101339.599512,-15298602278.399212,16803557780.099415,-14983885998.900654,9810148072.726366,-2784500454.449951,-3467208387.825073,6646654918.800446,-6351734680.19981,4131198207.864024,-1919146937.400143,630595225.259994,-139922268.34500465,18929679.08999949,-1193245.3389999964
1758764940.0,3.971,0.0,-13.920000000000073,292.3199999999997,-3590.0549999999494,31351.320000000414,-207821.25000000047,1083045.6000000415,-4547722.725000124,15709250.700000599,-46930313.4300023,138207069.00001547,-463344206.32504517,1676877419.7000222,-5558054638.499941,15397895740.319902,-34800227818.20134,64181219772.6002,-97146076563.90204,121304399088.60309,-125338698940.4536,107244050027.40111,-75886438557.14877,44273662290.00052,-21203354328.975063,8285561478.558328,-2615958388.5749226,653752507.099977,-123309131.58000013,15710661.14999941,-1007959.4379999071
1758766740.0,3.861,0.0,0.0,-69.02000000000407,1397.6549999999552,-14108.09400000039,92035.12499999907,-427517.99999997206,1433966.6249997318,-3004501.499998331,-540810.2700027525,38512246.50001526,-204556477.12503052,710774709.7500122,-1918852196.6254153,4347633850.560296,-8739175654.125488,16102909431.000004,-27178593105.299335,40923440894.69973,-53248810129.51807,58388981400.750244,-53018048026.12512,39327409321.20053,-23511439694.925182,11139170025.438341,-4083541630.874999,1116795771.000015,-214511940.63000894,25829756.820001043,-1468944.946000094
1758768540.0,3.909,0.0,0.0,-1.8189894035458565e-12,-1315.4399999999005,27361.15200000012,-285012.0000000023,1952332.2000000179,-9914854.949999977,40560770.250000976,-143074361.43000662,455373172.80003035,-1329919827.600081,3578304558.150163,-8950038532.875044,20995621684.560238,-45798835573.80039,90337848851.25047,-156029885704.87402,230296624166.69986,-286177175489.2046,296775973729.9524,-255202893928.12402,180726544861.19742,-104393365856.3252,48472925964.37155,-17686195213.049706,4890522674.099992,-964294736.8499993,120826989.53999865,-7226709.8969999
1758770340.0,3.711,0.0,-16.965000000000146,316.6799999999912,-3206.384999999922,23513.490000000107,-142506.0000000042,751210.2000000356,-3441519.9000000767,13477335.300001167,-44977387.45500478,130996265.40001544,-349173149.3250268,889935445.349932,-2174068991.2497144,4898145929.039699,-9735466400.549713,16601110407.000282,-24036380734.275757,29614442621.402588,-31387336135.152393,29064703389.152832,-23822768481.524025,17293500080.99824,-10918889879.625685,5793646697.7478,-2471097202.874939,803198545.2399656,-185217033.10499644,26872362.80999927,-1841475.4949999661
1758772140.0,3.634,0.0,0.0,-1.8189894035458565e-12,1.0186340659856796e-10,0.0,10094.17500000028,-207651.60000003595,2089494.225000158,-13620406.80000005,64356422.12999953,-234023353.19999334,677933897.549962,-1589452729.199913,3000215207.924713,-4375865239.200268,4247941759.4238214,-523111024.7977972,-8028301144.500099,19859154014.70274,-30400898202.673294,34707457656.30139,-31091633097.525146,22230323224.199944,-12725402221.350237,5799465787.752362,-2074637700.4500065,567122419.500027,-112573208.47500387,14588109.899999961,-932107.9950000132
1758773940.0,3.646,0.0,0.0,-1.8189894035458565e-12,5.820766091346741e-11,-1.7462298274040222e-10,-4.656612873077393e-10,18322.19999998808,-368734.27499997616,3605401.8000001907,-22714031.340002835,103245597.0,-359638829.5500221,995922912.5999908,-2245907792.7001343,4192361213.0399413,-6550564395.375488,8631331909.201172,-9633961373.402344,9126910774.804688,-7336632122.820752,4990906206.003906,-2858428099.801759,1367074308.6015644,-539458244.3251991,172626638.18429917,-43680829.50006485,8412486.460014116,-1158538.5450024793,101390.94000019066,-4169.214000030993
1758775740.0,3.626,-0.3299999999999983,4.7849999999998545,-44.65999999999622,301.4550000000163,-1567.5660000000498,6531.524999994785,-22393.79999998212,64382.175000190735,-157378.65000104904,330495.165000543,-600900.3000030518,3892195.1250365973,-50658416.55005169,394822562.6251068,-1978523967.6002574,7024060625.17517,-18710919684.450287,38703815336.55114,-63441906500.700356,83288326891.7708,-87835041873.14832,74102162665.0509,-49416777118.80035,25469715582.675102,-9745509084.947508,2556469423.304897,-370044583.15997785,-2765433.765004411,10498482.120000886,-1236530.9890000327
1758777540.0,3.708,0.0,0.0,-1.8189894035458565e-12,1.4551915228366852e-11,-1.1641532182693481e-10,-8.381903171539307e-09,3.166496753692627e-08,-6.332993507385254e-08,-8.791685104370117e-07,-2.9802322387695312e-06,-3.904104232788086e-06,2.9861927032470703e-05,-3353275.8001241684,52933853.70026398,-395239440.9606384,1852684879.5009766,-6102961956.002441,14986162136.401367,-28394833521.59961,42389430042.966354,-50463607194.00195,48169806867.00098,-36860396344.20039,22479393429.675583,-10790469386.423697,3991091548.5,-1098555002.9999998,212121707.8499992,-25678598.400000766,1470254.7599999981
1758779340.0,3.669,-0.7800000000000153,11.310000000000173,-105.55999999999949,-82.21499999995285,12825.540000000154,-152600.1750000012,1042329.5999999819,-4928162.850000244,17254422.90000155,-45908782.92000562,92320136.99999982,-131469702.00003237,89819887.50001293,164473045.4251421,-822122856.0002702,2125643240.4744873,-4278061361.6983643,7160082151.947266,-10008704651.395996,11558407405.544228,-10872489728.09375,8188119163.57129,-4809992803.199218,2095491352.499021,-591971349.0600994,45931876.199954174,46508152.6000285,-24361483.35000808,5600418.420001043,-542751.3010000247
1758781140.0,3.598,0.0,-15.224999999999909,284.2000000000062,-3288.600000000035,28501.20000000001,-192976.87499999907,1038258.0000000019,-4506752.250000067,16024008.000000194,-47320898.62500051,117667204.20000371,-251176325.4000085,477123242.399996,-856394133.0749706,1544039794.0805178,-2815673833.349609,4909195771.199703,-7662175323.075666,10264578924.601055,-11558677810.680164,10827994491.601196,-8378748930.824035,5314362253.198883,-2733522778.3502045,1122409177.3434439,-359290923.07489014,86424611.00001459,-14698632.599994188,1576276.7999987884,-80175.83299989617
1758782940.0,3.584,0.0,3.480000000000018,-64.96000000000276,657.7199999999721,-4560.191999999457,23751.00000000326,-97718.40000004414,327763.79999998957,-915657.6000008062,2163241.080003619,-4370184.000018984,7438417.349980831,-8622709.19997406,-7561979.099945068,95552392.31989741,-379553181.7504873,1030892788.799797,-2129117226.5995789,3469052059.1971436,-4537518345.362715,4807188092.8519535,-4142618374.048731,2910047844.599903,-1670967166.0507803,788972213.4838388,-308685699.6298764,99630069.55997084,-25300546.559991308,4433732.12999892,-389613.9759999623
1758784740.0,3.53,0.0,0.0,-7.275957614183426e-12,8.731149137020111e-11,2422.601999999839,-51064.65000000456,531343.8000000296,-3605401.7999999337,17826708.900000118,-68412499.1550004,213701997.60001382,-568865940.8250153,1351250387.5500143,-2956297560.074996,5936192372.879752,-10514495670.524895,15485906683.80127,-17524046344.349964,12770333175.601599,-633619321.3348659,-13975095355.647713,23597272840.052036,-24197020029.001312,17877316541.175312,-9910377696.492706,4130715775.7252502,-1266301901.2000058,271295562.60000277,-36486920.280000396,2329893.0080000916
1758786540.0,3.483,0.0,0.0,0.0,-931.7699999999313,19380.815999999002,-201883.49999999977,1384343.9999999888,-6964980.749999661,27841713.899999164,-97165578.5099994,326124980.9999922,-1084625041.499998,3385610959.4999356,-9274767366.149986,21484086755.04002,-41553075154.49841,67015216862.99952,-90311035951.49954,101911598333.9976,-96366080660.84961,76249955924.99817,-50287161015.00005,27448080660.000187,-12263473772.550812,4411785966.587853,-1247046711.7499447,266758037.00002554,-40604031.0000073,3919553.8200019435,-180394.32600004895
1758788340.0,3.491,0.0,0.0,-4.059999999997672,82.2149999999092,-855.035999999789,5937.7499999965075,-30537.00000000745,122911.42500030994,-400600.2000012398,1081620.540006265,-3277638.000015497,19028509.500091553,-126466401.60017395,633170326.9503295,-2312802223.200849,6352062444.00097,-13461007140.001953,22360055540.553413,-29293780370.402306,30133167074.011623,-23834567327.999268,13670618393.251217,-4619930515.199974,-379468539.4495821,1656229813.055969,-1171841910.7500658,489683266.5199883,-131125089.78000715,21022285.2300002,-1549052.4290000396
1758790140.0,3.382,0.0,0.0,1.8189894035458565e-12,-520.6950000000215,9690.407999999938,-89066.25,529308.0,-2253376.124999881,7210803.599999905,-17666468.820000455,32776380.0,-42814146.375,24431009.399999976,71838801.45004958,-395239440.95994735,1389513659.6250308,-3956865444.000006,9092859757.800295,-16715953800.001259,24601008507.075737,-29080999233.000114,27658213645.725063,-21124743354.000973,12874425495.750614,-6185925529.056372,2298096974.2500668,-640201343.6000255,127080488.92500958,-16274985.480001226,1032186.3570000329
1758791940.0,3.386,0.0,0.0,4.059999999992215,-82.21500000001106,855.0359999996726,-5937.749999998836,30536.999999990687,-122911.42499976605,400600.19999961555,-1081620.539998114,2458228.4999960363,-4757127.374961197,7904150.099779308,-11342968.64973867,14115694.318847895,-15269380.874756217,14371181.999515712,-11763078.595228016,8357976.896220773,-5137697.557996571,2718358.498168871,-1229114.2478633747,470269.7984919902,-150225.07481052424,39331.65549518104,-8221.49987411486,1319.5000145432696,-152.68500086635436,11.339999098194184,-0.40599992142351526
